aphia_id,sciname,taxon
107374,geryon trispinosus,crustacea_arthropods
107377,bathynectes maravigna,crustacea_arthropods
107378,callinectes danae,crustacea_arthropods
107379,callinectes sapidus,crustacea_arthropods
107380,carcinus aestuarii,crustacea_arthropods
107381,carcinus maenas,crustacea_arthropods
107384,laleonectes vocans,crustacea_arthropods
107386,liocarcinus corrugatus,crustacea_arthropods
107387,liocarcinus depurator,crustacea_arthropods
107388,liocarcinus holsatus,crustacea_arthropods
107390,liocarcinus marmoreus,crustacea_arthropods
107392,liocarcinus navigator,crustacea_arthropods
107393,liocarcinus pusillus,crustacea_arthropods
107394,liocarcinus vernalis,crustacea_arthropods
107397,macropipus tuberculatus,crustacea_arthropods
107398,necora puber,crustacea_arthropods
107399,polybius henslowii,crustacea_arthropods
107401,portumnus lysianassa,crustacea_arthropods
107406,thalamita gloriensis,crustacea_arthropods
107407,thalamita poissonii,crustacea_arthropods
107409,eriphia verrucosa,crustacea_arthropods
107412,dyspanopeus sayi,crustacea_arthropods
107413,panopeus africanus,crustacea_arthropods
107414,rhithropanopeus harrisii,crustacea_arthropods
107424,domecia acanthophora,crustacea_arthropods
107425,atergatis roseus,crustacea_arthropods
107426,daira perlata,crustacea_arthropods
107442,xantho poressa,crustacea_arthropods
107448,brachynotus foresti,crustacea_arthropods
107449,brachynotus gemmellari,crustacea_arthropods
107451,eriocheir sinensis,crustacea_arthropods
107455,pachygrapsus marmoratus,crustacea_arthropods
107457,pachygrapsus transversus,crustacea_arthropods
107462,planes minutus,crustacea_arthropods
107464,ocypode cursor,crustacea_arthropods
107476,alpheus edwardsii,crustacea_arthropods
107477,alpheus glaber,crustacea_arthropods
107478,alpheus lobidens,crustacea_arthropods
107482,alpheus rapacida,crustacea_arthropods
107487,automate branchialis,crustacea_arthropods
107491,synalpheus tumidomanus,crustacea_arthropods
107497,bythocaris payeri,crustacea_arthropods
107504,eualus gaimardii,crustacea_arthropods
107508,hippolyte coerulescens,crustacea_arthropods
107515,hippolyte niezabitowskii,crustacea_arthropods
107518,hippolyte varians,crustacea_arthropods
107519,latreutes fucorum,crustacea_arthropods
107520,lebbeus groenlandicus,crustacea_arthropods
107521,lebbeus polaris,crustacea_arthropods
107523,ligur ensiferus,crustacea_arthropods
107524,lysmata grabhami,crustacea_arthropods
107525,lysmata intermedia,crustacea_arthropods
107528,lysmata seticaudata,crustacea_arthropods
107531,spirontocaris liljeborgii,crustacea_arthropods
107534,thor amboinensis,crustacea_arthropods
107541,mirocaris fortunata,crustacea_arthropods
107542,rimicaris exoculata,crustacea_arthropods
107547,bathypalaemonella serratipalma,crustacea_arthropods
107549,aegaeon lacazei,crustacea_arthropods
107551,crangon allmanni,crustacea_arthropods
107552,crangon crangon,crustacea_arthropods
107557,philocheras bispinosus,crustacea_arthropods
107558,philocheras echinulatus,crustacea_arthropods
107562,philocheras trispinosus,crustacea_arthropods
107563,pontophilus norvegicus,crustacea_arthropods
107564,pontophilus spinosus,crustacea_arthropods
107565,sabinea hystrix,crustacea_arthropods
107567,sabinea septemcarinata,crustacea_arthropods
107569,sclerocrangon ferox,crustacea_arthropods
107571,glyphocrangon longirostris,crustacea_arthropods
107573,nematocarcinus ensifer,crustacea_arthropods
107574,nematocarcinus exilis,crustacea_arthropods
107576,nigmatullinus acanthitelsonis,crustacea_arthropods
107577,cinetorhynchus rigens,crustacea_arthropods
107578,acanthephyra brevirostris,crustacea_arthropods
107579,acanthephyra curtirostris,crustacea_arthropods
107581,acanthephyra pelagica,crustacea_arthropods
107582,acanthephyra purpurea,crustacea_arthropods
107583,acanthephyra stylorostratis,crustacea_arthropods
107585,ephyrina benedicti,crustacea_arthropods
107588,heterogenys microphthalma,crustacea_arthropods
107590,hymenodora glacialis,crustacea_arthropods
107591,hymenodora gracilis,crustacea_arthropods
107592,janicella spinicauda,crustacea_arthropods
107593,kemphyra corallina,crustacea_arthropods
107596,meningodora mollis,crustacea_arthropods
107597,meningodora vesca,crustacea_arthropods
107600,notostomus elegans,crustacea_arthropods
107602,oplophorus spinosus,crustacea_arthropods
107603,systellaspis braueri,crustacea_arthropods
107605,systellaspis debilis,crustacea_arthropods
107606,systellaspis pellucida,crustacea_arthropods
107607,gnathophyllum americanum,crustacea_arthropods
107611,brachycarpus biunguiculatus,crustacea_arthropods
107612,leander tenuicornis,crustacea_arthropods
107613,palaemon adspersus,crustacea_arthropods
107614,palaemon elegans,crustacea_arthropods
107615,palaemon longirostris,crustacea_arthropods
107616,palaemon serratus,crustacea_arthropods
107617,palaemon xiphias,crustacea_arthropods
107619,palaemonella rotumana,crustacea_arthropods
107626,periclimenes aegylios,crustacea_arthropods
107627,periclimenes amethysteus,crustacea_arthropods
107630,periclimenes granulatus,crustacea_arthropods
107635,pontonia domestica,crustacea_arthropods
107638,tuleariocaris neglecta,crustacea_arthropods
107642,chlorotocus crassicornis,crustacea_arthropods
107643,dichelopandalus bonnieri,crustacea_arthropods
107644,heterocarpus ensifer,crustacea_arthropods
107645,heterocarpus grimaldii,crustacea_arthropods
107646,heterocarpus laevigatus,crustacea_arthropods
107647,pandalina brevirostris,crustacea_arthropods
107649,pandalus borealis,crustacea_arthropods
107650,pandalus latirostris,crustacea_arthropods
107651,pandalus montagui,crustacea_arthropods
107654,plesionika acanthonotus,crustacea_arthropods
107655,plesionika antigai,crustacea_arthropods
107656,plesionika edwardsii,crustacea_arthropods
107657,plesionika ensis,crustacea_arthropods
107659,plesionika gigliolii,crustacea_arthropods
107660,plesionika heterocarpus,crustacea_arthropods
107661,plesionika martia,crustacea_arthropods
107662,plesionika narval,crustacea_arthropods
107664,plesionika williamsi,crustacea_arthropods
107668,glyphus marsupialis,crustacea_arthropods
107672,parapasiphae cristata,crustacea_arthropods
107673,parapasiphae sulcatifrons,crustacea_arthropods
107676,pasiphaea multidentata,crustacea_arthropods
107677,pasiphaea sivado,crustacea_arthropods
107678,pasiphaea tarda,crustacea_arthropods
107680,psathyrocaris infirma,crustacea_arthropods
107682,processa canaliculata,crustacea_arthropods
107683,processa edulis,crustacea_arthropods
107689,processa nouveli,crustacea_arthropods
107696,polycheles typhlops,crustacea_arthropods
107699,stereomastis nana,crustacea_arthropods
107700,stereomastis sculpta,crustacea_arthropods
107701,willemoesia forceps,crustacea_arthropods
107702,willemoesia leptodactyla,crustacea_arthropods
107703,palinurus elephas,crustacea_arthropods
107704,palinurus mauritanicus,crustacea_arthropods
107705,panulirus echinatus,crustacea_arthropods
107706,panulirus ornatus,crustacea_arthropods
107707,panulirus regius,crustacea_arthropods
107708,scyllarides latus,crustacea_arthropods
107709,scyllarus arctus,crustacea_arthropods
107710,scyllarus caparti,crustacea_arthropods
107712,scyllarus pygmaeus,crustacea_arthropods
107719,richardina fredericii,crustacea_arthropods
107720,richardina spinicincta,crustacea_arthropods
107721,stenopus spinosus,crustacea_arthropods
107726,calocaris macandreae,crustacea_arthropods
107734,calliax lobata,crustacea_arthropods
107741,upogebia pusilla,crustacea_arthropods
107743,upogebia tipica,crustacea_arthropods
110363,bonellia viridis,polychaetes
110372,ochetostoma erythrogrammon,polychaetes
110462,iphinoe trispinosa,crustacea_arthropods
110470,brachydiastylis resima,crustacea_arthropods
110479,diastylis goodsiri,crustacea_arthropods
110482,diastylis lepechini,crustacea_arthropods
110483,diastylis lucifera,crustacea_arthropods
110485,diastylis oxyrhyncha,crustacea_arthropods
110487,diastylis rathkei,crustacea_arthropods
110489,diastylis scorpioides,crustacea_arthropods
110490,diastylis spinulosa,crustacea_arthropods
110500,ektonodiastylis nimia,crustacea_arthropods
110501,leptostylis ampullacea,crustacea_arthropods
110503,leptostylis longimana,crustacea_arthropods
110504,leptostylis macrura,crustacea_arthropods
110506,leptostylis villosa,crustacea_arthropods
110513,hemilamprops pellucidus,crustacea_arthropods
110532,eudorella parvula,crustacea_arthropods
110555,campylaspis rubicunda,crustacea_arthropods
110593,petalosarsia declivis,crustacea_arthropods
110681,bentheuphausia amblyops,crustacea_arthropods
110682,euphausia americana,crustacea_arthropods
110683,euphausia brevis,crustacea_arthropods
110684,euphausia gibboides,crustacea_arthropods
110686,euphausia hemigibba,crustacea_arthropods
110688,euphausia mutica,crustacea_arthropods
110689,euphausia pseudogibba,crustacea_arthropods
110690,meganyctiphanes norvegica,crustacea_arthropods
110691,nematobrachion boopis,crustacea_arthropods
110692,nematobrachion flexipes,crustacea_arthropods
110693,nematobrachion sexspinosum,crustacea_arthropods
110694,nematoscelis atlantica,crustacea_arthropods
110695,nematoscelis megalops,crustacea_arthropods
110696,nematoscelis microps,crustacea_arthropods
110697,nematoscelis tenella,crustacea_arthropods
110699,stylocheiron abbreviatum,crustacea_arthropods
110700,stylocheiron affine,crustacea_arthropods
110701,stylocheiron carinatum,crustacea_arthropods
110702,stylocheiron elongatum,crustacea_arthropods
110703,stylocheiron longicorne,crustacea_arthropods
110704,stylocheiron maximum,crustacea_arthropods
110707,thysanoessa gregaria,crustacea_arthropods
110708,thysanoessa inermis,crustacea_arthropods
110709,thysanoessa longicaudata,crustacea_arthropods
110710,thysanoessa parva,crustacea_arthropods
110711,thysanoessa raschii,crustacea_arthropods
110712,thysanopoda acutifrons,crustacea_arthropods
110713,thysanopoda aequalis,crustacea_arthropods
110714,thysanopoda cornuta,crustacea_arthropods
110715,thysanopoda cristata,crustacea_arthropods
110716,thysanopoda egregia,crustacea_arthropods
110718,thysanopoda monacantha,crustacea_arthropods
110719,thysanopoda obtusifrons,crustacea_arthropods
110720,thysanopoda pectinata,crustacea_arthropods
110721,thysanopoda tricuspidata,crustacea_arthropods
114919,halacarellus auzendei,crustacea_arthropods
115509,aegisthus mucronatus,crustacea_arthropods
115521,ameira parvula,crustacea_arthropods
115723,canuella perplexa,crustacea_arthropods
115783,enhydrosoma longifurcatum,crustacea_arthropods
115805,clytemnestra scutellata,crustacea_arthropods
115930,bulbamphiascus imus,crustacea_arthropods
115969,paramphiascella sirbonica,crustacea_arthropods
115999,robertgurneya rostrata,crustacea_arthropods
116008,robertsonia propinqua,crustacea_arthropods
116041,ectinosoma melaniceps,crustacea_arthropods
116116,microsetella rosea,crustacea_arthropods
116162,euterpina acutifrons,crustacea_arthropods
116204,nannopus palustris,crustacea_arthropods
116259,laophonte cornuta,crustacea_arthropods
116288,onychocamptus mohammed,crustacea_arthropods
116289,paralaophonte brevirostris,crustacea_arthropods
116370,longipedia helgolandica,crustacea_arthropods
116379,metis holothuriae,crustacea_arthropods
116382,macrosetella gracilis,crustacea_arthropods
116383,miracia efferata,crustacea_arthropods
116384,oculosetella gracilis,crustacea_arthropods
116501,parategastes sphaericus,crustacea_arthropods
116628,thompsonula hyaenae,crustacea_arthropods
116665,tisbe furcata,crustacea_arthropods
118204,bopyroides hippolytes,crustacea_arthropods
118467,anthura gracilis,crustacea_arthropods
118468,apanthura corsica,crustacea_arthropods
118474,cyathura carinata,crustacea_arthropods
118485,hyssura ligurica,crustacea_arthropods
118497,calathura brachiata,crustacea_arthropods
118502,leptanthura chardyi,crustacea_arthropods
118509,paranthura costana,crustacea_arthropods
118510,paranthura nigropunctata,crustacea_arthropods
118539,desmosoma lineare,crustacea_arthropods
118549,eugerda arctica,crustacea_arthropods
118556,eugerda pannosa,crustacea_arthropods
118557,eugerda reticulata,crustacea_arthropods
118559,eugerda tenuimana,crustacea_arthropods
118565,eugerdella ischnomesoides,crustacea_arthropods
118571,mirabilicoxa acuminata,crustacea_arthropods
118580,oecidiobranchus nanseni,crustacea_arthropods
118583,prochelator abyssalis,crustacea_arthropods
118585,prochelator incomitatus,crustacea_arthropods
118586,prochelator lateralis,crustacea_arthropods
118596,whoia variabilis,crustacea_arthropods
118606,belonectes parvus,crustacea_arthropods
118612,eurycope brevirostris,crustacea_arthropods
118614,eurycope complanata,crustacea_arthropods
118623,eurycope producta,crustacea_arthropods
118636,munnopsurus giganteus,crustacea_arthropods
118656,haploniscus bicuspis,crustacea_arthropods
118658,haploniscus charcoti,crustacea_arthropods
118659,haploniscus foresti,crustacea_arthropods
118662,haploniscus ingolfi,crustacea_arthropods
118664,haploniscus myriamae,crustacea_arthropods
118676,ilyarachna hirticeps,crustacea_arthropods
118678,ilyarachna mediorientalis,crustacea_arthropods
118679,ilyarachna polita,crustacea_arthropods
118681,pseudarachna hirsuta,crustacea_arthropods
118682,gracilimesus angustus,crustacea_arthropods
118688,heteromesus frigidus,crustacea_arthropods
118693,heteromesus wolffi,crustacea_arthropods
118694,ischnomesus bispinosus,crustacea_arthropods
118714,ianiropsis breviremis,crustacea_arthropods
118715,jaera albifrons,crustacea_arthropods
118719,jaera ischiosetosa,crustacea_arthropods
118725,jaera praehirsuta,crustacea_arthropods
118730,janira alta,crustacea_arthropods
118732,janira maculosa,crustacea_arthropods
118737,joeropsis antarctica,crustacea_arthropods
118738,joeropsis brevicornis,crustacea_arthropods
118744,macrostylis longipes,crustacea_arthropods
118747,macrostylis spinifera,crustacea_arthropods
118751,munna acanthifera,crustacea_arthropods
118754,munna fabricii,crustacea_arthropods
118757,munna kroyeri,crustacea_arthropods
118758,munna limicola,crustacea_arthropods
118770,munnopsis typica,crustacea_arthropods
118775,austroniscus norbi,crustacea_arthropods
118798,pleurogonium inerme,crustacea_arthropods
118801,pleurogonium rubicundum,crustacea_arthropods
118802,pleurogonium spinosissimum,crustacea_arthropods
118819,aegiochus gracilipes,crustacea_arthropods
118825,aega monophthalma,crustacea_arthropods
118827,aega psora,crustacea_arthropods
118842,conilera cylindracea,crustacea_arthropods
118843,eurydice affinis,crustacea_arthropods
118848,eurydice grimaldii,crustacea_arthropods
118849,eurydice inermis,crustacea_arthropods
118859,natatolana borealis,crustacea_arthropods
118860,natatolana caeca,crustacea_arthropods
118861,natatolana gallica,crustacea_arthropods
118862,natatolana imicola,crustacea_arthropods
118863,natatolana neglecta,crustacea_arthropods
118864,politolana microphthalma,crustacea_arthropods
118896,glossobius auritus,crustacea_arthropods
118917,limnoria lignorum,crustacea_arthropods
118918,limnoria quadripunctata,crustacea_arthropods
118927,cilicaea latreillei,crustacea_arthropods
118931,cymodoce hanseni,crustacea_arthropods
118934,cymodoce spinosa,crustacea_arthropods
118936,cymodoce truncata,crustacea_arthropods
118938,dynamene bicolor,crustacea_arthropods
118946,exosphaeroma gigas,crustacea_arthropods
118948,ischyromene lacazei,crustacea_arthropods
118953,lekanesphaera hookeri,crustacea_arthropods
118956,lekanesphaera monodi,crustacea_arthropods
118973,sphaeroma serratum,crustacea_arthropods
118980,caecognathia bicolor,crustacea_arthropods
118990,gnathia dentata,crustacea_arthropods
118994,gnathia maxillaris,crustacea_arthropods
119000,gnathia vorax,crustacea_arthropods
119017,astacilla arietina,crustacea_arthropods
119022,astacilla granulata,crustacea_arthropods
